date,target_swe,ERA5,LSTM_avg,GRU_avg
2022-04-24,,137.30522729870472,121.67377931591663,122.618113346068
2022-04-25,,137.31877405056534,122.17996293911514,122.43420469173967
2022-04-26,,137.32814369495276,122.77707233722572,122.63323173816566
2022-04-27,,137.3318746288837,124.95870019994388,123.19239785276065
2022-04-28,,137.3331669936268,125.20475341177867,124.03947326041148
2022-04-29,,137.33349008481255,125.37888808171502,124.28772430340996
2022-04-30,,137.33353624069625,125.48505491936142,124.82005233490402
2022-05-01,,137.33353624069625,125.59912104332382,124.90097245895797
2022-05-02,,137.33353624069625,125.72852992737228,124.85052137100631
2022-05-03,,137.33353624069625,125.87150702202254,124.79121408188277
2022-05-04,,137.33353624069625,126.00358433449203,124.49841718399459
2022-05-05,,137.33353624069625,126.13952426636153,123.95443620407517
2022-05-06,,137.33353624069625,126.39145641052657,123.9156773539775
2022-05-07,,137.33353624069625,126.77260346138412,123.85533284866744
2022-05-08,,137.33353624069625,129.5779157611125,124.95739183151656
2022-05-09,,137.33353624069625,130.65962376320297,125.5251035662883
2022-05-10,,137.33353624069625,131.13663491928511,126.18108730041915
2022-05-11,,137.33353624069625,131.25679316246445,126.37045993530685
2022-05-12,,137.33353624069625,131.32404155456953,126.45645646774703
2022-05-13,,137.33353624069625,131.3759628745311,126.5142254801982
2022-05-14,,137.33353624069625,131.41816534721787,126.54742068970138
2022-05-15,,137.33353624069625,131.46258182251387,126.53175153458054
2022-05-16,,137.33353624069625,131.45496282303267,126.46185559952194
2022-05-17,,137.33353624069625,131.39613842689926,126.2059093447917
2022-05-18,,137.33353624069625,131.25609693252974,125.52160272324019
2022-05-19,,137.33353624069625,131.24903917038375,125.06924800598556
2022-05-20,,137.33353624069625,131.25339853489334,124.69495038711959
2022-05-21,,137.33353624069625,131.1913857671016,125.60391053879195
2022-05-22,,137.33353624069625,131.08989817821913,126.05554818832809
2022-05-23,,137.33353624069625,131.09632904255324,126.65384969437056
2022-05-24,,137.33353624069625,131.07679226124222,127.22585773193771
2022-05-25,,137.33353624069625,131.0117422076457,127.44937190735274
2022-05-26,,137.33353624069625,131.04848212921553,127.60370034897262
2022-05-27,,137.33353624069625,131.10086207115586,127.79806785309249
2022-05-28,,137.33353624069625,131.15609488212996,127.96824302399094
2022-05-29,,137.33353624069625,131.20629195892747,128.1330555888408
2022-05-30,,137.33353624069625,131.2424248667949,128.29126729690964
2022-05-31,,137.33353624069625,131.26340830051834,128.28023977005415
2022-10-01,,1.4099280039469,0.0,0.0
2022-10-02,,1.2225310007730998,0.0,0.0
2022-10-03,,0.93305110931395,0.0,0.0
2022-10-04,,0.6477832794189,0.0,0.0
2022-10-05,,0.3957351048787434,0.0,0.0
2022-10-06,,0.1704891522725423,0.0,0.0
2022-10-07,,0.0835458437601725,0.0,0.0
2022-10-08,,0.0276764233907063,0.0,0.0
2022-10-09,,0.0021258989969889,0.0,0.0
2022-10-10,,0.0005364418029785,0.0,0.0
2022-10-23,,0.0104506810506184,0.0,0.0
2022-10-24,,0.0583728154500325,0.0,0.0
2022-10-25,,0.0600814819335937,0.0,0.0
2022-10-26,,0.0453988711039225,0.0,0.0
2022-10-27,,0.0331600507100423,0.0,0.0027862081925074224
2022-10-28,,0.94721714655555,0.1551507393518953,0.22287406822044992
2022-10-29,,1.05798244476315,0.2347613215446204,0.24502712786196992
2022-10-30,,1.56031052271525,0.5598956902821854,0.36830547551314013
2022-10-31,,1.4975468317667502,0.4807738264401641,0.4515649269024474
2022-11-01,,0.9114344914754,0.12782443364460336,0.3283513297637211
2022-11-02,,0.7015466690062999,0.04933725595472334,0.2625845283269691
2022-11-03,,0.50105651219685,0.0,0.1712333252032563
2022-11-04,,0.37918488184611,0.0,0.1124813805023829
2022-11-05,,0.2550284067789714,0.0,0.08443632026513417
2022-11-06,,0.1732508341471354,0.0,0.06808080573876699
2022-11-07,,1.50823593139645,0.5412269592284881,0.5983296453952651
2022-11-08,,2.9685298601786,1.7117975314457976,1.19246902267137
2022-11-09,,4.44912910461425,2.9085410475730833,1.930409874022002
2022-11-10,11.0,4.82964515686035,3.203586399555205,2.1688282430171957
2022-11-11,,5.9754451115926,4.078504161039979,3.0124657730261397
2022-11-12,,8.322715759277301,5.855077242851223,4.893806189298596
2022-11-13,,15.47382275263465,12.05342319409049,11.39010397518671
2022-11-14,,14.3515666325887,10.794764359792069,10.326304942866162
2022-11-15,,8.078734079996702,4.896581967671677,4.624641681214139
2022-11-16,,6.74839814503985,3.398128453890462,3.4288998047510573
2022-11-17,,7.4931979179382,3.8100259542464947,3.857575464248631
2022-11-18,,7.75873661041255,4.008301305770836,3.8270740181207272
2022-11-19,,8.134464422861699,4.512724765141776,3.756921108563712
2022-11-20,9.0,11.318306128184,7.358608396848043,6.062270291646321
2022-11-21,,11.51925325393675,7.84343872070311,6.121435976028428
2022-11-22,,13.22762171427405,9.484458390871646,7.59616762797034
2022-11-23,,13.94192377726235,10.351764754454274,8.139636580149311
2022-11-24,,13.99372021357215,10.571242872873906,7.874000994364385
2022-11-25,,16.5270169576009,13.088089354832954,10.21315010388691
2022-11-26,,19.531091054280548,16.242015626033098,13.576224335034638
2022-11-27,,19.5465087890625,16.567423588037492,13.924768209457397
2022-11-28,,19.5496877034505,16.644311999281225,13.788151856263458
2022-11-29,,19.5522904396057,16.681929653882968,13.630797123908982
2022-11-30,25.0,19.55509185791015,16.70389323830604,13.818181523680682
2022-12-01,,40.57141108559188,37.71126618729648,34.95939705269155
2022-12-02,,40.57646563916624,37.64645250111043,35.05835683166206
2022-12-03,,40.58555705096458,37.50612124051784,35.053000752589455
2022-12-04,,40.76355196777704,37.429938616789606,35.03932382035973
2022-12-05,,41.87402721112691,38.154135671910865,36.03751090234242
2022-12-06,,42.890637019977,38.79741107593479,35.92558575044575
2022-12-07,,43.11890608710701,38.76954830927307,35.2424846355384
2022-12-08,,43.15903720709736,30.45111589285786,34.44274196478779
2022-12-09,,43.81731648301621,30.858465145583345,34.24015107011338
2022-12-10,34.0,45.21457827615313,32.201452284331836,34.2472366623836
2022-12-11,,48.27455073303061,35.439641580045986,35.73137179321127
2022-12-12,,51.56041763455348,39.00067938000636,40.13016374737697
2022-12-13,,60.04443492447492,47.49525622879621,52.037328238836494
2022-12-14,,63.69104090459206,54.31665981538155,61.532030057679194
2022-12-15,,63.75030469717284,59.64381570638915,62.22240655356844
2022-12-16,,63.76037988114333,59.1622418825624,62.10999638597643
2022-12-17,,63.77313499620365,59.09129545858311,62.01857714524674
2022-12-18,,63.80156261966253,60.50665290401007,61.658760011649385
2022-12-19,,63.83908165491977,59.92190943755069,61.4166305283443
2022-12-20,63.0,63.860249718211385,60.91420150616,60.57345581569501
2022-12-21,,64.42062670140658,60.50415183453951,59.35529370456133
2022-12-22,,66.03747322801547,62.46684913877444,59.27747146580415
2022-12-23,,66.24674531526838,62.22178278274809,59.051566223874445
2022-12-24,,66.48498779683388,61.43039134888924,59.09957641064203
2022-12-25,,66.69035871857636,61.90060485238068,59.513197698163324
2022-12-26,,66.67624667638198,60.2586393689479,59.5669436560686
2022-12-27,,66.69690589199828,54.876978056533815,59.55821444395053
2022-12-28,,67.11209167184731,57.41188749017617,59.406302559920164
2022-12-29,,72.29880994914123,61.21233349202224,64.60399801006564
2022-12-30,,76.48598177629607,64.17278006273406,68.83789415667849
2022-12-31,60.0,79.94872412974586,66.89678120906105,72.34339597555449
2023-01-01,,84.85496556842621,70.84975679004486,77.59032870912846
2023-01-02,,86.54383100267613,72.36238759752476,81.03660467859471
2023-01-03,,92.70784212511025,79.03801285188636,88.04540592592201
2023-01-04,,100.21395595268116,86.79070642188893,96.36162250236377
2023-01-05,,114.92314785560517,101.46517036994842,111.82402351936248
2023-01-06,,130.21659865928422,116.81843019080888,126.83883090568315
2023-01-07,,132.2432711035625,120.20531105107227,128.25373672551075
2023-01-08,,134.08719938605907,122.39267376273753,126.91690486281993
2023-01-09,,136.464433955426,124.6356455795715,124.52328205036618
2023-01-10,125.0,136.46558734348997,124.08379393986448,122.26721049717648
2023-01-11,,136.6246192036037,123.64507656673236,121.95642443279071
2023-01-12,,137.26505488770948,123.27418479341017,122.7542430819844
2023-01-13,,137.90416756785947,123.52862969554504,123.33973885692198
2023-01-14,,138.48055629123684,123.64751128543848,123.74482726444239
2023-01-15,,139.17842391629233,122.35155051846519,123.97107680935873
2023-01-16,,139.62892372480576,122.16752960554307,124.41829063764756
2023-01-17,,140.99110895152677,123.22826562877285,125.78019586558926
2023-01-18,,141.59667160828678,123.76944802125065,126.38819878419011
2023-01-19,,141.70437769955407,123.87979064053306,126.49888835018882
2023-01-20,122.0,144.1015590977919,126.30909960987685,128.89980853321669
2023-01-21,,145.74998810344636,128.0503354316324,130.55632240825594
2023-01-22,,145.76287891122007,128.2400696918597,130.57630759926937
2023-01-23,,145.70500596895175,128.4260611905094,130.5194333447452
2023-01-24,,147.0756719902608,130.0771503761861,131.89481814657182
2023-01-25,,150.87289688226036,134.16905166741662,135.7022586071139
2023-01-26,,151.6997743545882,135.3519782959334,136.5364732681624
2023-01-27,,151.64274949177866,135.70597008809213,136.47858895405892
2023-01-28,,151.58419808594329,136.0987519189511,136.42411889282806
2023-01-29,,151.55041060030476,136.43156332552448,136.71615175783649
2023-01-30,,151.5744960569346,136.66715562572122,136.76121461619974
2023-01-31,141.0,151.58772609649185,136.81960895476823,136.63665359435564
2023-02-01,,151.89147423545484,137.2392563704646,136.8699442748225
2023-02-02,,152.02713302568418,137.572768058338,137.2165985484503
2023-02-03,,153.11423519914956,139.00094937151283,138.48231209581704
2023-02-04,,157.42410716240323,144.6212770385019,143.14300154869474
2023-02-05,,160.17975478628574,151.90837054708896,149.0947570369571
2023-02-06,,161.3847060813457,161.25416723628345,158.26304222483935
2023-02-07,,162.40698106098057,175.7776906709659,175.76327111530185
2023-02-08,,163.1958306503759,170.69197761540278,176.60557586674554
2023-02-09,,163.9152394936849,171.7916373894979,177.33495327694908
2023-02-10,175.0,166.50367977147084,174.95509330754263,179.8508900833605
2023-02-11,,166.88100728427918,175.30856818592102,180.16339291965514
2023-02-12,,167.3673638923105,175.75908084940278,180.64931522440278
2023-02-13,,167.7645364644547,176.1927250745316,181.03431261801916
2023-02-14,,167.77328864446952,175.91018725744559,180.97111979833915
2023-02-15,163.0,168.12524161987062,176.01977258376832,181.21516090087647
2023-02-16,,169.48240621619556,177.10377538733815,182.46792467170093
2023-02-17,,169.52148571765696,177.0014680937556,182.49614697253978
2023-02-18,,169.65029202585913,177.3048799622605,182.63653641825414
2023-02-19,,170.9829301642356,179.088101177114,183.91150453557347
2023-02-20,168.0,171.1371788562018,179.80189200050418,184.0492960513312
2023-02-21,,171.15712568507269,181.7686156486042,184.0880760406025
2023-02-22,,171.4638590637307,181.32572930489587,184.39795082245874
2023-02-23,,172.84775512459697,184.94291694405496,185.74404151680886
2023-02-24,,174.34407259852145,186.433427304332,187.16622206598973
2023-02-25,163.0,184.2054387758872,196.23435418116063,196.9640334795615
2023-02-26,,186.97061881288656,199.02537326082356,200.01054305299886
2023-02-27,,186.9030438416096,197.8169137947651,200.43979043889962
2023-02-28,187.0,186.76880982487103,199.0973344144096,200.36574452488324
2023-03-01,,96.6945884088682,109.25159066716898,110.25035737554302
2023-03-02,,96.64302459414829,109.31433196719516,110.20575042422641
2023-03-03,,95.72861499723268,108.62718238767457,109.30671329435181
2023-03-04,,95.83851215627914,109.37555954244858,109.47061321523911
2023-03-05,151.0,95.46818811620513,109.04333708013334,109.1084413739566
2023-03-06,,95.10254120567754,108.6174355004163,108.55210118034795
2023-03-07,,95.57905454880893,108.29468164689243,108.92012834794222
2023-03-08,,98.16683032331532,106.18231987176007,110.13460871992177
2023-03-09,,98.49133695618782,100.57413217084084,107.61786455170784
2023-03-10,96.0,98.56019384199384,96.38284708791974,97.80331500703099
2023-03-11,,98.66684470388805,93.3220562479249,86.97858100149547
2023-03-12,,98.97531985982836,90.92536992772997,84.42803210958422
2023-03-13,,99.25537068406796,88.46689450303768,84.20750786821102
2023-03-14,,99.31591951081128,86.24918576905102,84.13778287598463
2023-03-15,87.0,99.75539275728798,84.9472767981205,84.53159839235877
2023-03-16,,99.51008192816624,83.74230124274143,84.27332045355686
2023-03-17,,99.21018407394344,82.85962464858943,83.97235524703913
2023-03-18,,99.34445153957395,82.68471814876584,84.10649453884153
2023-03-19,,99.23896226741908,81.95918702938198,84.00010080196498
2023-03-20,54.0,99.08959413517736,81.19474607456945,83.85343442906165
2023-03-21,,99.17779802889336,81.25817446321953,83.94517778963555
2023-03-22,,99.22343081256015,81.30021036883457,83.99213026782138
2023-03-23,,99.26847895503364,81.34594248652778,84.04215659022651
2023-03-24,,99.31105775773014,81.38899717270817,84.09093809067693
2023-03-25,28.0,99.56566899741377,81.64501527274335,84.35437844718183
2023-03-26,,100.56484387471107,82.64647992207435,85.41452019764809
2023-03-27,,102.49098274928548,84.57577774745442,87.76435616237141
2023-03-28,,104.73981279197426,86.82762903037758,90.2846269017765
2023-03-29,,107.24370024788888,89.33367102730783,92.57241080391915
2023-03-30,,108.35008755033188,90.43986244504623,93.1848405868309
2023-03-31,,108.71522674613897,90.80347900443975,93.56441345268193
2023-04-01,,109.00715501777935,91.09186265938092,93.88250883095074
2023-04-02,,109.30353733219503,91.38443809666038,94.43069912113546
2023-04-03,,110.54025346486102,92.6207317516042,95.88689367024433
2023-04-04,,112.85587876388468,94.93828576156534,98.46938603469766
2023-04-05,,115.67100303611328,97.75717037162353,101.25815761527588
2023-04-06,,118.78166343155678,100.87249595108804,104.85720168534097
2023-04-07,,122.35085176079026,104.44560712425462,108.1745368346428
2023-04-08,,123.50673355583474,105.59976009849831,109.51203026298806
2023-04-09,,124.20417203620929,106.29724302009599,109.12833699897783
2023-04-10,,126.41593121165424,108.50545605296284,111.3487704145351
2023-04-11,,129.4431648473428,111.53189680382475,114.79461538597806
2023-04-12,,131.0948685301922,113.18977972403987,116.78528200522882
2023-04-13,,132.976366972599,115.07682473627088,118.42424619165418
2023-04-14,,134.87940482739063,118.24089183453175,119.87789725903126
2023-04-15,,135.65283897024733,117.75767028433424,120.71043479544264
2023-04-16,,135.35684128819565,117.4765676599608,120.75254651127916
2023-04-17,,135.51838688108214,117.8623718664337,120.88345665189513
2023-04-18,,135.80468413491334,121.93932349343386,121.04983145852175
2023-04-19,,135.59518257888143,118.63749596389121,120.86838127883262
2023-04-20,,135.7592667453704,118.0382799976287,121.03041485480644
2023-04-21,,136.29029018713004,118.5328690750695,121.26612865758902
2023-04-22,,136.79815876057594,119.0381512837693,121.95762550404518
2023-04-23,,137.10454151645607,119.67920658603614,122.80165874973243
2023-04-24,,137.2773337596663,119.87036011159503,123.54873707234943
2023-04-25,,137.32122800504774,119.99813478147595,123.92932679807753
2023-04-26,,137.3291052758628,120.15395593046483,124.06663445829686
2023-04-27,,137.33239003625147,120.33142949547998,124.01888486352198
2023-04-28,,137.33326699804144,120.54855821203068,123.66802899907903
2023-04-29,,137.33349777745985,120.90202538060926,123.37146088170789
2023-04-30,,137.33353624069625,121.67760324203903,123.37389058792526
2023-05-01,,137.31612008725364,122.69957612668236,123.42449906979759
2023-05-02,,137.27150273302786,123.47112975100272,123.72085442522757
2023-05-03,,137.2944806704541,124.28574363088805,124.16579395628173
2023-05-04,,137.32058182267622,124.97501693276838,124.44122801331953
2023-05-05,,137.330620727377,125.43455410941131,124.50230194075591
2023-05-06,,137.33305929656487,125.5699219083355,124.34542120452386
2023-05-07,,137.33349008481255,125.64153056065788,123.99292306821098
2023-05-08,,137.33353624069625,125.71884407722885,124.01101941788131
2023-05-09,,137.33353624069625,125.80280022346908,124.0455119105571
2023-05-10,,137.33353624069625,125.91510576927597,123.8949088069194
2023-05-11,,137.33353624069625,126.02064404213363,123.32955884659225
2023-05-12,,137.33353624069625,126.13570761406356,123.01103009903366
2023-05-13,,137.33353624069625,126.25829710686142,122.90641488754684
2023-05-14,,137.33353624069625,126.39352538311417,123.00141000473434
2023-05-15,,137.33353624069625,126.5609064790004,123.43861322128707
2023-05-16,,137.33353624069625,126.85608136379653,123.75740556442672
2023-05-17,,137.33353624069625,129.00352782928877,124.66179685318404
2023-05-18,,137.33353624069625,129.69413132393294,125.21153573715621
2023-05-19,,137.33353624069625,130.69331993782455,126.11434325897628
2023-05-20,,137.33353624069625,130.80855669701035,126.28965549194747
2023-05-21,,137.33353624069625,130.9355078192943,126.56192636215621
2023-05-22,,137.33353624069625,131.05648579323227,126.66081809723312
2023-05-23,,137.33353624069625,131.16793107712203,126.71508531296188
2023-05-24,,137.33353624069625,131.26220860207016,126.84742126190596
2023-05-25,,137.33353624069625,131.33970322334702,126.98587474548751
2023-05-26,,137.33353624069625,131.39829530441696,127.22197322571212
2023-05-27,,137.33353624069625,131.44183554375107,127.4417518588298
2023-05-28,,137.33353624069625,131.4648586722606,127.565568539738
2023-05-29,,137.33353624069625,131.43003790104325,127.6822846385234
2023-05-30,,137.33353624069625,131.34932572567396,127.83316249573166
2023-05-31,,137.33353624069625,131.18878481113845,127.79443196976119
2023-10-01,,0.0,0.0,0.0
2023-10-02,,0.0,0.0,0.0
2023-10-03,,0.0,0.0,0.0
2023-10-04,,0.0,0.0,0.0
2023-10-05,,0.0,0.0,0.0
2023-10-06,,0.0,0.0,0.0
2023-10-07,,0.0,0.0,0.0
2023-10-08,,0.0,0.0,0.0
2023-10-09,,0.0,0.0,0.0
2023-10-10,,0.0,0.0,0.0
2023-10-11,,0.0,0.0,0.0
2023-10-12,,0.0,0.0,0.0
2023-10-13,,0.0,0.0,0.0
2023-10-14,,0.0,0.0,0.0
2023-10-15,,0.0,0.0,0.0
2023-10-16,,0.0,0.0,0.03343063890933991
2023-10-17,,0.0,0.0,0.03343063890933991
2023-10-18,,0.0,0.0,0.03343063890933991
2023-10-19,,0.0,0.0,0.026154223084449767
2023-10-20,,0.0,0.0,0.020589804649353026
2023-10-21,,0.0,0.0,0.021012301743030547
2023-10-22,,0.0,0.0,0.03212458193302155
2023-10-23,,0.0216563542683919,0.0,0.037761909763018284
2023-10-24,,0.0341137250264485,0.0,0.040253383914629605
2023-10-25,,0.0150005022684733,0.0,0.036430739363034564
2023-10-26,,0.0025033950805664,0.0,0.03393131792545319
2023-10-27,,0.0502864519755045,0.0,0.0434879293044408
2023-10-28,,0.0718037287394205,0.0,0.047791384657224004
2023-10-29,,1.94140275319415,0.7091506997744057,0.7098397125800358
2023-10-30,,1.0876059532165498,0.11227201223373298,0.4211254537105549
2023-10-31,,0.3457268079121907,0.0,0.1505856429537137
2023-11-01,,0.7012089093525999,0.0,0.29815464516479945
2023-11-02,,4.16870911916095,2.017423884073877,1.708161623775947
2023-11-03,,5.3886771202087,2.448632574081389,2.2262708522379158
2023-11-04,,5.2192211151123,1.7501432418823206,1.4691278457641583
2023-11-05,,5.6943496068318495,1.5652053038279063,0.5323850790659549
2023-11-06,,5.8877865473429,1.8710164388020545,0.3728113492329843
2023-11-07,,5.8190822601318,2.337849903106661,0.24618167877196556
2023-11-08,,5.7129661242167,2.7521243413289262,0.1738020261128712
2023-11-09,,5.4799715677897,2.9644529898961274,0.11653683980305711
2023-11-10,,3.3750534057617,1.582425570487961,0.0
2023-11-11,,1.6526182492574002,0.4181863943735715,0.0
2023-11-12,,0.9529590606689,0.1102210760116396,0.0
2023-11-13,,0.62668323516845,0.027446687221524303,0.0
2023-11-14,,1.18037064870195,0.3412335435549133,0.0
2023-11-15,,0.99909305572505,0.21990251541134836,0.0
2023-11-16,,0.6816585858662499,0.08062232335406834,0.0
2023-11-17,,0.3610452016194661,0.0,0.0
2023-11-18,,0.1136263211568196,0.0,0.0
2023-11-19,,0.0923871994018554,0.0,0.0
2023-11-20,,0.2130270004272461,0.0,0.0
2023-11-21,,0.2217292785644531,0.0,0.0
2023-11-22,,0.2161264419555664,0.001408451795578003,0.0
2023-11-23,,1.3780395189921,0.5185076077779085,0.0
2023-11-24,,2.8785864512125503,1.7441240151723107,0.3618215640385916
2023-11-25,,4.9063165982564,3.423905251423495,0.8482277075449568
2023-11-26,,5.0077040990193495,3.380763546625758,0.810621790091193
2023-11-27,,4.9502650896708,2.3830284357070814,0.761221321423845
2023-11-28,,4.9388806025187,2.315822553634633,0.6865234454472825
2023-11-29,,4.92127736409505,2.2837278127670273,0.6309301296869909
2023-11-30,,5.0478180249532,2.350968170166012,0.7530793348948148
2023-12-01,,17.344550099821205,10.677089860887643,10.769829907865638
